order_id,customer_id,warehouse_id,order_date,shipper_date
5309,4578,4338,6/15/2019,6/18/2019
5310,6738,8118,6/16/2019,6/19/2019
5311,1326,8118,6/16/2019,6/19/2019
5312,2510,8118,6/16/2019,6/19/2019
5313,9694,8118,6/16/2019,6/19/2019
5314,9413,8118,6/16/2019,6/19/2019
5315,2660,8118,6/16/2019,6/19/2019
5316,2240,8118,6/16/2019,6/19/2019
5317,1060,8118,6/16/2019,6/19/2019
5318,9306,2666,6/16/2019,6/19/2019
5319,6253,2666,6/16/2019,6/19/2019
5320,2395,2666,6/16/2019,6/19/2019
5321,9756,2666,6/16/2019,6/19/2019
5322,3763,2666,6/16/2019,6/19/2019
5323,8721,2666,6/16/2019,6/19/2019
5324,3193,2666,6/16/2019,6/19/2019
5325,1246,2666,6/16/2019,6/19/2019
5326,6875,2666,6/16/2019,6/19/2019
5327,3118,9080,6/16/2019,6/19/2019
5328,2086,6509,6/16/2019,6/19/2019
5329,6237,6509,6/16/2019,6/19/2019
5330,9487,6509,6/16/2019,6/19/2019
5331,9831,6509,6/16/2019,6/19/2019
5332,7065,6509,6/16/2019,6/19/2019
5333,2632,6509,6/16/2019,6/19/2019
5334,2461,4338,6/16/2019,6/19/2019
5335,6800,8118,6/17/2019,6/20/2019
5336,9475,8118,6/17/2019,6/20/2019
5337,8505,8118,6/17/2019,6/20/2019
5338,7796,8118,6/17/2019,6/20/2019
5339,3952,2666,6/17/2019,6/20/2019
5340,2363,2666,6/17/2019,6/20/2019
5341,5716,2666,6/17/2019,6/20/2019
5342,1457,2666,6/17/2019,6/20/2019
5343,5328,2666,6/17/2019,6/20/2019
5344,2996,2666,6/17/2019,6/20/2019
5345,4832,2666,6/17/2019,6/20/2019
5346,5610,2666,6/17/2019,6/20/2019
5347,1233,2666,6/17/2019,6/20/2019
5348,8580,1543,6/17/2019,6/20/2019
5349,9985,1543,6/17/2019,6/20/2019
5350,6430,1543,6/17/2019,6/20/2019
5351,1186,1543,6/17/2019,6/20/2019
5352,5255,1543,6/17/2019,6/20/2019
5353,2973,6509,6/17/2019,6/20/2019
5354,9351,6509,6/17/2019,6/20/2019
5355,6398,6509,6/17/2019,6/20/2019
5356,6691,6509,6/17/2019,6/20/2019
5357,5747,6509,6/17/2019,6/20/2019
5358,7226,6509,6/17/2019,6/20/2019
5359,4813,6509,6/17/2019,6/20/2019
5360,6413,6509,6/17/2019,6/20/2019
5361,7399,8118,6/18/2019,6/21/2019
5362,2539,8118,6/18/2019,6/21/2019
5363,2011,8118,6/18/2019,6/21/2019
5364,2936,8118,6/18/2019,6/21/2019
5365,9837,8118,6/18/2019,6/21/2019
5366,7693,8118,6/18/2019,6/21/2019
5367,7096,2666,6/18/2019,6/21/2019
5368,1612,2666,6/18/2019,6/21/2019
5369,4215,2666,6/18/2019,6/21/2019
5370,3816,2666,6/18/2019,6/21/2019
5371,4501,2666,6/18/2019,6/21/2019
5372,2377,2666,6/18/2019,6/21/2019
5373,3071,2666,6/18/2019,6/21/2019
5374,6255,9080,6/18/2019,6/21/2019
5375,2605,9080,6/18/2019,6/21/2019
5376,9173,1543,6/18/2019,6/21/2019
5377,4177,1543,6/18/2019,6/21/2019
5378,6002,1543,6/18/2019,6/21/2019
5379,3759,6509,6/18/2019,6/21/2019
5380,8366,6509,6/18/2019,6/21/2019
5381,4466,8118,6/19/2019,6/22/2019
5382,3191,8118,6/19/2019,6/22/2019
5383,6659,8118,6/19/2019,6/22/2019
5384,7992,2666,6/19/2019,6/22/2019
5385,6829,2666,6/19/2019,6/22/2019
5386,1214,2666,6/19/2019,6/22/2019
5387,2763,2666,6/19/2019,6/22/2019
5388,1587,2666,6/19/2019,6/22/2019
5389,5816,6509,6/19/2019,6/22/2019
5390,9937,6509,6/19/2019,6/22/2019
5391,1801,6509,6/19/2019,6/22/2019
5392,3152,6509,6/19/2019,6/22/2019
5393,9325,6509,6/19/2019,6/22/2019
5394,6842,6509,6/19/2019,6/22/2019
5395,5693,6509,6/19/2019,6/22/2019
5396,9241,6509,6/19/2019,6/22/2019
5397,7315,6509,6/19/2019,6/22/2019
5398,3576,6509,6/19/2019,6/22/2019
5399,2627,4338,6/19/2019,6/22/2019
5400,4732,8118,6/20/2019,6/23/2019
5401,6163,8118,6/20/2019,6/23/2019
5402,3163,8118,6/20/2019,6/23/2019
5403,3974,2666,6/20/2019,6/23/2019
5404,8245,2666,6/20/2019,6/23/2019
5405,3684,2666,6/20/2019,6/23/2019
5406,5934,2666,6/20/2019,6/23/2019
5407,1139,2666,6/20/2019,6/23/2019
5408,7734,9080,6/20/2019,6/23/2019
5409,5055,9080,6/20/2019,6/23/2019
5410,2108,6509,6/20/2019,6/23/2019
5411,6471,6509,6/20/2019,6/23/2019
5412,9754,6509,6/20/2019,6/23/2019
5413,7100,6509,6/20/2019,6/23/2019
5414,1269,6509,6/20/2019,6/23/2019
5415,4478,6509,6/20/2019,6/23/2019
5416,3880,6509,6/20/2019,6/23/2019
5417,2607,6509,6/20/2019,6/23/2019
5418,8757,6509,6/20/2019,6/23/2019
5419,9063,6509,6/20/2019,6/23/2019
5420,9482,4338,6/20/2019,6/23/2019
5421,1783,4338,6/20/2019,6/23/2019
5422,8465,8118,06/21/2019,06/24/2019
5423,4519,8118,06/21/2019,06/24/2019
5424,1474,8118,6/21/2019,6/24/2019
5425,4440,8118,6/21/2019,6/24/2019
5426,7338,8118,6/21/2019,6/24/2019
5427,1328,8118,6/21/2019,6/24/2019
5428,3533,2666,6/21/2019,6/24/2019
5429,4138,2666,6/21/2019,6/24/2019
5430,6102,2666,6/21/2019,6/24/2019
5431,5254,2666,6/21/2019,6/24/2019
5432,6916,2666,6/21/2019,6/24/2019
5433,8074,2666,6/21/2019,6/24/2019
5434,7017,2666,6/21/2019,6/24/2019
5435,2557,2666,6/21/2019,6/24/2019
5436,4394,2666,6/21/2019,6/24/2019
5437,8768,2666,6/21/2019,6/24/2019
5438,4872,2666,6/21/2019,6/24/2019
5439,5056,9080,6/21/2019,6/24/2019
5440,2707,6509,6/21/2019,6/24/2019
5441,9190,6509,6/21/2019,6/24/2019
5442,9906,6509,6/21/2019,6/24/2019
5443,7990,6509,6/21/2019,6/24/2019
5444,3888,6509,6/21/2019,6/24/2019
5445,5919,6509,6/21/2019,6/24/2019
5446,5157,6509,6/21/2019,6/24/2019
5447,5968,6509,6/21/2019,6/24/2019
5448,1435,8118,06/22/2019,06/25/2019
5449,5693,8118,06/22/2019,06/25/2019
5450,5237,8118,6/22/2019,6/25/2019
5451,1582,8118,6/22/2019,6/25/2019
5452,1089,8118,6/22/2019,6/25/2019
5453,4737,8118,6/22/2019,6/25/2019
5454,6739,8118,6/22/2019,6/25/2019
5455,9349,8118,6/22/2019,6/25/2019
5456,3924,8118,6/22/2019,6/25/2019
5457,3860,2666,6/22/2019,6/25/2019
5458,6764,2666,6/22/2019,6/25/2019
5459,7001,2666,6/22/2019,6/25/2019
5460,9703,2666,6/22/2019,6/25/2019
5461,5446,2666,6/22/2019,6/25/2019
5462,9780,2666,6/22/2019,6/25/2019
5463,1715,2666,6/22/2019,6/25/2019
5464,3175,9080,6/22/2019,6/25/2019
5465,5234,1543,6/22/2019,6/25/2019
5466,1520,6509,6/22/2019,6/25/2019
5467,9926,6509,6/22/2019,6/25/2019
5468,3690,6509,6/22/2019,6/25/2019
5469,4826,6509,6/22/2019,6/25/2019
5470,6636,6509,6/22/2019,6/25/2019
5471,7360,4338,6/22/2019,6/25/2019
5472,4991,4338,6/22/2019,6/25/2019
5473,7409,4338,6/22/2019,6/25/2019
5474,7802,8118,06/23/2019,06/26/2019
5475,3905,8118,06/23/2019,06/26/2019
5476,6352,8118,06/23/2019,06/26/2019
5477,9269,8118,6/23/2019,6/26/2019
5478,5046,8118,6/23/2019,6/26/2019
5479,1850,8118,6/23/2019,6/26/2019
5480,1004,8118,6/23/2019,6/26/2019
5481,7701,8118,6/23/2019,6/26/2019
5482,7566,8118,6/23/2019,6/26/2019
5483,6094,8118,6/23/2019,6/26/2019
5484,7938,8118,6/23/2019,6/26/2019
5485,8962,2666,6/23/2019,6/26/2019
5486,7131,2666,6/23/2019,6/26/2019
5487,4530,2666,6/23/2019,6/26/2019
5488,2718,9080,6/23/2019,6/26/2019
5489,4762,9080,6/23/2019,6/26/2019
5490,9617,9080,6/23/2019,6/26/2019
5491,5725,6509,6/23/2019,6/26/2019
5492,5525,6509,6/23/2019,6/26/2019
5493,5646,6509,6/23/2019,6/26/2019
5494,6897,6509,6/23/2019,6/26/2019
5495,9327,6509,6/23/2019,6/26/2019
5496,8599,8118,06/24/2019,06/27/2019
5497,4364,8118,06/24/2019,06/27/2019
5498,7760,8118,6/24/2019,6/27/2019
5499,8966,8118,6/24/2019,6/27/2019
5500,1816,8118,6/24/2019,6/27/2019
5501,1301,8118,6/24/2019,6/27/2019
5502,3400,8118,6/24/2019,6/27/2019
5503,2004,8118,6/24/2019,6/27/2019
5504,4608,2666,6/24/2019,6/27/2019
5505,9178,2666,6/24/2019,6/27/2019
5506,7278,2666,6/24/2019,6/27/2019
5507,8434,2666,6/24/2019,6/27/2019
5508,7596,2666,6/24/2019,6/27/2019
5509,2764,2666,6/24/2019,6/27/2019
5510,3747,2666,6/24/2019,6/27/2019
5511,9480,2666,6/24/2019,6/27/2019
5512,7549,2666,6/24/2019,6/27/2019
5513,4659,2666,6/24/2019,6/27/2019
5514,4133,9080,6/24/2019,6/27/2019
5515,6613,1543,6/24/2019,6/27/2019
5516,5082,1543,6/24/2019,6/27/2019
5517,9512,1543,6/24/2019,6/27/2019
5518,4532,6509,6/24/2019,6/27/2019
5519,3923,6509,6/24/2019,6/27/2019
5520,1444,6509,6/24/2019,6/27/2019
5521,4540,6509,6/24/2019,6/27/2019
5522,3556,4338,6/24/2019,6/27/2019
5523,9628,4338,6/24/2019,6/27/2019
5524,7405,4338,6/24/2019,6/27/2019
5525,7807,8118,6/25/2019,6/28/2019
5526,4992,8118,6/25/2019,6/28/2019
5527,5607,8118,6/25/2019,6/28/2019
5528,7423,8118,6/25/2019,6/28/2019
5529,2550,8118,6/25/2019,6/28/2019
5530,6744,8118,6/25/2019,6/28/2019
5531,8946,8118,6/25/2019,6/28/2019
5532,3364,2666,6/25/2019,6/28/2019
5533,8855,2666,6/25/2019,6/28/2019
5534,5791,2666,6/25/2019,6/28/2019
5535,6675,2666,6/25/2019,6/28/2019
5536,5402,2666,6/25/2019,6/28/2019
5537,2297,2666,6/25/2019,6/28/2019
5538,6932,2666,6/25/2019,6/28/2019
5539,7365,2666,6/25/2019,6/28/2019
5540,9415,2666,6/25/2019,6/28/2019
5541,8252,2666,6/25/2019,6/28/2019
5542,3365,2666,6/25/2019,6/28/2019
5543,1243,2666,6/25/2019,6/28/2019
5544,8848,2666,6/25/2019,6/28/2019
5545,5501,2666,6/25/2019,6/28/2019
5546,8359,2666,6/25/2019,6/28/2019
5547,4907,2666,6/25/2019,6/28/2019
5548,2294,9080,6/25/2019,6/28/2019
5549,6707,9080,6/25/2019,6/28/2019
5550,5996,9080,6/25/2019,6/28/2019
5551,8123,1543,6/25/2019,6/28/2019
5552,8425,6509,6/25/2019,6/28/2019
5553,4006,6509,6/25/2019,6/28/2019
5554,8902,6509,6/25/2019,6/28/2019
5555,8673,6509,6/25/2019,6/28/2019
5556,8464,6509,6/25/2019,6/28/2019
5557,6417,6509,6/25/2019,6/28/2019
5558,9979,6509,6/25/2019,6/28/2019
5559,5429,4338,6/25/2019,6/28/2019
5560,1135,8118,06/26/2019,06/29/2019
5561,8601,8118,06/26/2019,06/29/2019
5562,9280,8118,6/26/2019,6/29/2019
5563,6909,8118,6/26/2019,6/29/2019
5564,6899,8118,6/26/2019,6/29/2019
5565,8598,8118,6/26/2019,6/29/2019
5566,2542,8118,6/26/2019,6/29/2019
5567,9401,8118,6/26/2019,6/29/2019
5568,3592,2666,6/26/2019,6/29/2019
5569,8814,2666,6/26/2019,6/29/2019
5570,9631,2666,6/26/2019,6/29/2019
5571,3055,2666,6/26/2019,6/29/2019
5572,3727,2666,6/26/2019,6/29/2019
5573,3016,2666,6/26/2019,6/29/2019
5574,9392,2666,6/26/2019,6/29/2019
5575,3236,2666,6/26/2019,6/29/2019
5576,3876,2666,6/26/2019,6/29/2019
5577,3741,2666,6/26/2019,6/29/2019
5578,6894,2666,6/26/2019,6/29/2019
5579,6461,2666,6/26/2019,6/29/2019
5580,7708,2666,6/26/2019,6/29/2019
5581,6346,9080,6/26/2019,6/29/2019
5582,9894,9080,6/26/2019,6/29/2019
5583,5517,9080,6/26/2019,6/29/2019
5584,5815,6509,6/26/2019,6/29/2019
5585,8674,6509,6/26/2019,6/29/2019
5586,5180,6509,6/26/2019,6/29/2019
5587,7541,6509,6/26/2019,6/29/2019
5588,9990,6509,6/26/2019,6/29/2019
5589,1267,6509,6/26/2019,6/29/2019
5590,7378,6509,6/26/2019,6/29/2019
5591,6428,6509,6/26/2019,6/29/2019
5592,5875,6509,6/26/2019,6/29/2019
5593,6359,6509,6/26/2019,6/29/2019
5594,2212,6509,6/26/2019,6/29/2019
5595,1637,6509,6/26/2019,6/29/2019
5596,7051,4338,6/26/2019,6/29/2019
5597,6816,8118,06/27/2019,06/30/2019
5598,6811,8118,6/27/2019,6/30/2019
5599,2319,8118,6/27/2019,6/30/2019
5600,4036,8118,6/27/2019,6/30/2019
5601,3383,8118,6/27/2019,6/30/2019
5602,2226,8118,6/27/2019,6/30/2019
5603,8180,2666,6/27/2019,6/30/2019
5604,5528,2666,6/27/2019,6/30/2019
5605,2705,2666,6/27/2019,6/30/2019
5606,8290,2666,6/27/2019,6/30/2019
5607,8238,2666,6/27/2019,6/30/2019
5608,9702,2666,6/27/2019,6/30/2019
5609,6823,2666,6/27/2019,6/30/2019
5610,3790,9080,6/27/2019,6/30/2019
5611,9948,6509,6/27/2019,6/30/2019
5612,3848,6509,6/27/2019,6/30/2019
5613,8664,6509,6/27/2019,6/30/2019
5614,6822,6509,6/27/2019,6/30/2019
5615,7338,6509,6/27/2019,6/30/2019
5616,6644,4338,6/27/2019,6/30/2019
5617,3029,8118,06/28/2019,07/01/2019
5618,8060,8118,6/28/2019,7/1/2019
5619,4956,8118,6/28/2019,7/1/2019
5620,2101,8118,6/28/2019,7/1/2019
5621,2234,8118,6/28/2019,7/1/2019
5622,5317,8118,6/28/2019,7/1/2019
5623,1428,8118,6/28/2019,7/1/2019
5624,6426,2666,6/28/2019,7/1/2019
5625,8523,2666,6/28/2019,7/1/2019
5626,9788,2666,6/28/2019,7/1/2019
5627,4716,2666,6/28/2019,7/1/2019
5628,9149,2666,6/28/2019,7/1/2019
5629,9341,2666,6/28/2019,7/1/2019
5630,2678,2666,6/28/2019,7/1/2019
5631,2264,2666,6/28/2019,7/1/2019
5632,5882,9080,6/28/2019,7/1/2019
5633,9427,1543,6/28/2019,7/1/2019
5634,4993,1543,6/28/2019,7/1/2019
5635,8047,1543,6/28/2019,7/1/2019
5636,7243,6509,6/28/2019,7/1/2019
5637,7066,6509,6/28/2019,7/1/2019
5638,5489,6509,6/28/2019,7/1/2019
5639,2963,6509,6/28/2019,7/1/2019
5640,1550,4338,6/28/2019,7/1/2019
5641,9869,8118,06/29/2019,07/02/2019
5642,9417,8118,6/29/2019,7/2/2019
5643,2306,8118,6/29/2019,7/2/2019
5644,2677,8118,6/29/2019,7/2/2019
5645,7215,8118,6/29/2019,7/2/2019
5646,9740,8118,6/29/2019,7/2/2019
5647,4653,8118,6/29/2019,7/2/2019
5648,2821,2666,6/29/2019,7/2/2019
5649,2326,2666,6/29/2019,7/2/2019
5650,8879,2666,6/29/2019,7/2/2019
5651,8492,2666,6/29/2019,7/2/2019
5652,5599,2666,6/29/2019,7/2/2019
5653,2115,2666,6/29/2019,7/2/2019
5654,7100,2666,6/29/2019,7/2/2019
5655,5755,2666,6/29/2019,7/2/2019
5656,3320,2666,6/29/2019,7/2/2019
5657,9404,2666,6/29/2019,7/2/2019
5658,5212,9080,6/29/2019,7/2/2019
5659,9058,9080,6/29/2019,7/2/2019
5660,2042,6509,6/29/2019,7/2/2019
5661,7149,6509,6/29/2019,7/2/2019
5662,8493,6509,6/29/2019,7/2/2019
5663,9697,6509,6/29/2019,7/2/2019
5664,1489,6509,6/29/2019,7/2/2019
5665,7683,8118,06/30/2019,07/03/2019
5666,4844,8118,6/30/2019,7/3/2019
5667,1945,8118,6/30/2019,7/3/2019
5668,6070,8118,6/30/2019,7/3/2019
5669,9407,8118,6/30/2019,7/3/2019
5670,9700,8118,6/30/2019,7/3/2019
5671,2916,8118,6/30/2019,7/3/2019
5672,9274,8118,6/30/2019,7/3/2019
5673,7250,2666,6/30/2019,7/3/2019
5674,2990,2666,6/30/2019,7/3/2019
5675,1518,2666,6/30/2019,7/3/2019
5676,5223,2666,6/30/2019,7/3/2019
5677,2574,2666,6/30/2019,7/3/2019
5678,3393,2666,6/30/2019,7/3/2019
5679,5028,2666,6/30/2019,7/3/2019
5680,4223,2666,6/30/2019,7/3/2019
5681,7640,2666,6/30/2019,7/3/2019
5682,4756,2666,6/30/2019,7/3/2019
5683,6011,2666,6/30/2019,7/3/2019
5684,8059,2666,6/30/2019,7/3/2019
5685,4751,9080,6/30/2019,7/3/2019
5686,3114,9080,6/30/2019,7/3/2019
5687,2370,1543,6/30/2019,7/3/2019
5688,5289,1543,6/30/2019,7/3/2019
5689,5537,6509,6/30/2019,7/3/2019
5690,6407,6509,6/30/2019,7/3/2019
5691,7185,6509,6/30/2019,7/3/2019
5692,4118,6509,6/30/2019,7/3/2019
5693,8325,6509,6/30/2019,7/3/2019
5694,3282,6509,6/30/2019,7/3/2019
5695,6852,8118,7/1/2019,7/4/2019
5696,4933,8118,7/1/2019,7/4/2019
5697,4897,8118,7/1/2019,7/4/2019
5698,3018,8118,7/1/2019,7/4/2019
5699,7213,8118,7/1/2019,7/4/2019
5700,6967,8118,7/1/2019,7/4/2019
5701,3639,8118,7/1/2019,7/4/2019
5702,8510,2666,7/1/2019,7/4/2019
5703,5344,2666,7/1/2019,7/4/2019
5704,1737,2666,7/1/2019,7/4/2019
5705,1294,2666,7/1/2019,7/4/2019
5706,3480,2666,7/1/2019,7/4/2019
5707,3399,2666,7/1/2019,7/4/2019
5708,5576,2666,7/1/2019,7/4/2019
5709,5950,9080,7/1/2019,7/4/2019
5710,7194,9080,7/1/2019,7/4/2019
5711,6068,1543,7/1/2019,7/4/2019
5712,4130,1543,7/1/2019,7/4/2019
5713,7263,1543,7/1/2019,7/4/2019
5714,5816,1543,7/1/2019,7/4/2019
5715,2937,1543,7/1/2019,7/4/2019
5716,5480,6509,7/1/2019,7/4/2019
5717,9416,6509,7/1/2019,7/4/2019
5718,4010,6509,7/1/2019,7/4/2019
5719,3522,6509,7/1/2019,7/4/2019
5720,2905,6509,7/1/2019,7/4/2019
5721,5262,4338,7/1/2019,7/4/2019
5722,2971,8118,07/02/2019,07/05/2019
5723,3951,8118,7/2/2019,7/5/2019
5724,2398,8118,7/2/2019,7/5/2019
5725,1633,8118,7/2/2019,7/5/2019
5726,4118,8118,7/2/2019,7/5/2019
5727,7748,8118,7/2/2019,7/5/2019
5728,7891,8118,7/2/2019,7/5/2019
5729,1641,8118,7/2/2019,7/5/2019
5730,2487,2666,7/2/2019,7/5/2019
5731,4575,2666,7/2/2019,7/5/2019
5732,3822,2666,7/2/2019,7/5/2019
5733,6954,2666,7/2/2019,7/5/2019
5734,4501,2666,7/2/2019,7/5/2019
5735,4415,2666,7/2/2019,7/5/2019
5736,7927,2666,7/2/2019,7/5/2019
5737,2356,2666,7/2/2019,7/5/2019
5738,4961,2666,7/2/2019,7/5/2019
5739,9602,2666,7/2/2019,7/5/2019
5740,7679,9080,7/2/2019,7/5/2019
5741,4809,1543,7/2/2019,7/5/2019
5742,2457,1543,7/2/2019,7/5/2019
5743,2138,6509,7/2/2019,7/5/2019
5744,8474,6509,7/2/2019,7/5/2019
5745,7173,6509,7/2/2019,7/5/2019
5746,2671,6509,7/2/2019,7/5/2019
5747,5629,6509,7/2/2019,7/5/2019
5748,4811,6509,7/2/2019,7/5/2019
5749,8343,6509,7/2/2019,7/5/2019
5750,7846,8118,07/03/2019,07/06/2019
5751,4047,8118,7/3/2019,7/6/2019
5752,9052,8118,7/3/2019,7/6/2019
5753,5652,8118,7/3/2019,7/6/2019
5754,6571,8118,7/3/2019,7/6/2019
5755,3837,8118,7/3/2019,7/6/2019
5756,4527,8118,7/3/2019,7/6/2019
5757,9311,2666,7/3/2019,7/6/2019
5758,4716,2666,7/3/2019,7/6/2019
5759,7185,2666,7/3/2019,7/6/2019
5760,8775,2666,7/3/2019,7/6/2019
5761,7155,2666,7/3/2019,7/6/2019
5762,6057,9080,7/3/2019,7/6/2019
5763,5622,9080,7/3/2019,7/6/2019
5764,4035,9080,7/3/2019,7/6/2019
5765,4351,9080,7/3/2019,7/6/2019
5766,4106,1543,7/3/2019,7/6/2019
5767,8279,6509,7/3/2019,7/6/2019
5768,3657,6509,7/3/2019,7/6/2019
5769,5959,6509,7/3/2019,7/6/2019
5770,6382,6509,7/3/2019,7/6/2019
5771,7710,6509,7/3/2019,7/6/2019
5772,5934,6509,7/3/2019,7/6/2019
5773,5716,6509,7/3/2019,7/6/2019
5774,9491,6509,7/3/2019,7/6/2019
5775,4075,6509,7/3/2019,7/6/2019
5776,7268,6509,7/3/2019,7/6/2019
5777,4820,6509,7/3/2019,7/6/2019
5778,4422,8118,07/04/2019,07/07/2019
5779,2369,8118,07/04/2019,07/07/2019
5780,9083,8118,7/4/2019,7/7/2019
5781,6685,8118,7/4/2019,7/7/2019
5782,6709,8118,7/4/2019,7/7/2019
5783,1729,8118,7/4/2019,7/7/2019
5784,5663,8118,7/4/2019,7/7/2019
5785,6123,8118,7/4/2019,7/7/2019
5786,1745,8118,7/4/2019,7/7/2019
5787,4049,8118,7/4/2019,7/7/2019
5788,6430,8118,7/4/2019,7/7/2019
5789,3445,8118,7/4/2019,7/7/2019
5790,6762,8118,7/4/2019,7/7/2019
5791,6031,8118,7/4/2019,7/7/2019
5792,3100,2666,7/4/2019,7/7/2019
5793,7948,2666,7/4/2019,7/7/2019
5794,1114,2666,7/4/2019,7/7/2019
5795,2813,2666,7/4/2019,7/7/2019
5796,1607,2666,7/4/2019,7/7/2019
5797,5781,2666,7/4/2019,7/7/2019
5798,2356,2666,7/4/2019,7/7/2019
5799,1126,2666,7/4/2019,7/7/2019
5800,8143,2666,7/4/2019,7/7/2019
5801,7603,1543,7/4/2019,7/7/2019
5802,9493,6509,7/4/2019,7/7/2019
5803,8393,6509,7/4/2019,7/7/2019
5804,4265,6509,7/4/2019,7/7/2019
5805,7584,6509,7/4/2019,7/7/2019
5806,6764,6509,7/4/2019,7/7/2019
5807,5139,6509,7/4/2019,7/7/2019
5808,1046,6509,7/4/2019,7/7/2019
5809,1393,6509,7/4/2019,7/7/2019
5810,5980,6509,7/4/2019,7/7/2019
5811,4424,6509,7/4/2019,7/7/2019
5812,1143,4338,7/4/2019,7/7/2019
5813,6061,8118,07/05/2019,07/08/2019
5814,2541,8118,7/5/2019,7/8/2019
5815,7422,8118,7/5/2019,7/8/2019
5816,3085,8118,7/5/2019,7/8/2019
5817,5551,8118,7/5/2019,7/8/2019
5818,5905,8118,7/5/2019,7/8/2019
5819,2209,8118,7/5/2019,7/8/2019
5820,3015,8118,7/5/2019,7/8/2019
5821,4434,8118,7/5/2019,7/8/2019
5822,3419,8118,7/5/2019,7/8/2019
5823,1580,8118,7/5/2019,7/8/2019
5824,3859,2666,7/5/2019,7/8/2019
5825,4852,2666,7/5/2019,7/8/2019
5826,2735,2666,7/5/2019,7/8/2019
5827,2248,2666,7/5/2019,7/8/2019
5828,1773,2666,7/5/2019,7/8/2019
5829,3094,2666,7/5/2019,7/8/2019
5830,9701,1543,7/5/2019,7/8/2019
5831,5535,6509,7/5/2019,7/8/2019
5832,6650,6509,7/5/2019,7/8/2019
5833,8077,6509,7/5/2019,7/8/2019
5834,4650,6509,7/5/2019,7/8/2019
5835,2049,6509,7/5/2019,7/8/2019
5836,6559,6509,7/5/2019,7/8/2019
5837,8868,6509,7/5/2019,7/8/2019
5838,9810,8118,07/06/2019,07/09/2019
5839,7550,8118,7/6/2019,7/9/2019
5840,4783,8118,7/6/2019,7/9/2019
5841,9073,8118,7/6/2019,7/9/2019
5842,9415,8118,7/6/2019,7/9/2019
5843,6386,8118,7/6/2019,7/9/2019
5844,2668,2666,7/6/2019,7/9/2019
5845,7896,2666,7/6/2019,7/9/2019
5846,9807,2666,7/6/2019,7/9/2019
5847,5603,2666,7/6/2019,7/9/2019
5848,5404,2666,7/6/2019,7/9/2019
5849,8040,2666,7/6/2019,7/9/2019
5850,6461,2666,7/6/2019,7/9/2019
5851,2128,2666,7/6/2019,7/9/2019
5852,3201,2666,7/6/2019,7/9/2019
5853,8232,2666,7/6/2019,7/9/2019
5854,2414,2666,7/6/2019,7/9/2019
5855,4277,2666,7/6/2019,7/9/2019
5856,6527,2666,7/6/2019,7/9/2019
5857,5636,2666,7/6/2019,7/9/2019
5858,3706,9080,7/6/2019,7/9/2019
5859,2034,9080,7/6/2019,7/9/2019
5860,6835,6509,7/6/2019,7/9/2019
5861,5345,6509,7/6/2019,7/9/2019
5862,5424,6509,7/6/2019,7/9/2019
5863,3302,6509,7/6/2019,7/9/2019
5864,3582,6509,7/6/2019,7/9/2019
5865,9886,6509,7/6/2019,7/9/2019
5866,1404,6509,7/6/2019,7/9/2019
5867,6413,6509,7/6/2019,7/9/2019
5868,3747,6509,7/6/2019,7/9/2019
5869,7458,8118,07/07/2019,07/10/2019
5870,1590,8118,07/07/2019,07/10/2019
5871,4047,8118,07/07/2019,07/10/2019
5872,5582,8118,7/7/2019,7/10/2019
5873,2059,8118,7/7/2019,7/10/2019
5874,5405,8118,7/7/2019,7/10/2019
5875,2227,8118,7/7/2019,7/10/2019
5876,5387,8118,7/7/2019,7/10/2019
5877,4743,8118,7/7/2019,7/10/2019
5878,7512,8118,7/7/2019,7/10/2019
5879,6827,8118,7/7/2019,7/10/2019
5880,1234,8118,7/7/2019,7/10/2019
5881,3755,8118,7/7/2019,7/10/2019
5882,5618,8118,7/7/2019,7/10/2019
5883,1924,2666,7/7/2019,7/10/2019
5884,1793,2666,7/7/2019,7/10/2019
5885,8602,2666,7/7/2019,7/10/2019
5886,5398,2666,7/7/2019,7/10/2019
5887,7052,2666,7/7/2019,7/10/2019
5888,5364,2666,7/7/2019,7/10/2019
5889,9231,2666,7/7/2019,7/10/2019
5890,1738,2666,7/7/2019,7/10/2019
5891,8460,2666,7/7/2019,7/10/2019
5892,5658,2666,7/7/2019,7/10/2019
5893,9724,2666,7/7/2019,7/10/2019
5894,7549,2666,7/7/2019,7/10/2019
5895,4340,2666,7/7/2019,7/10/2019
5896,3827,2666,7/7/2019,7/10/2019
5897,5714,2666,7/7/2019,7/10/2019
5898,1684,2666,7/7/2019,7/10/2019
5899,7334,2666,7/7/2019,7/10/2019
5900,8506,2666,7/7/2019,7/10/2019
5901,5106,2666,7/7/2019,7/10/2019
5902,8015,2666,7/7/2019,7/10/2019
5903,2349,1543,7/7/2019,7/10/2019
5904,9578,6509,7/7/2019,7/10/2019
5905,6836,6509,7/7/2019,7/10/2019
5906,2988,6509,7/7/2019,7/10/2019
5907,6929,8118,07/08/2019,07/11/2019
5908,8793,8118,7/8/2019,7/11/2019
5909,1497,8118,7/8/2019,7/11/2019
5910,9893,8118,7/8/2019,7/11/2019
5911,8887,8118,7/8/2019,7/11/2019
5912,5695,8118,7/8/2019,7/11/2019
5913,1676,8118,7/8/2019,7/11/2019
5914,2979,8118,7/8/2019,7/11/2019
5915,1022,8118,7/8/2019,7/11/2019
